14	6
14	16
14	17
14	18
14	13
14	10
14	19
14	3
14	20
14	21
14	22
14	23
14	24
14	25
14	8
14	26
15	0
15	1
15	2
15	2
15	2
15	2
15	2
15	3
15	0
15	4
15	5
15	6
15	7
15	8
15	9
15	10
15	11
15	12
15	1
15	13
15	14
15	6
15	15
15	15
15	4
15	6
15	16
15	17
15	18
15	13
15	10
15	19
15	3
15	20
15	21
15	22
15	23
15	24
15	25
15	8
15	26
16	0
16	0
16	4
16	5
16	6
16	7
16	8
16	4
16	19
16	3
16	16
16	31
16	32
16	89
16	90
16	91
16	92
16	93
16	16
16	94
16	95
16	96
16	10
16	11
16	15
16	15
16	4
16	6
16	16
16	17
16	18
16	13
16	10
16	19
16	3
16	20
16	21
16	22
16	23
16	24
16	25
16	8
16	26
17	0
17	0
17	4
17	5
17	6
17	7
17	8
17	5
17	17
17	18
17	27
17	28
17	29
17	30
17	13
17	97
17	98
17	99
17	100
17	101
17	17
17	102
17	103
17	104
17	105
17	106
17	107
17	108
17	10
17	11
17	15
17	15
17	4
17	6
17	16
17	17
17	18
17	13
17	10
17	19
17	3
17	20
17	21
17	22
17	23
17	24
17	25
17	8
17	26
18	0
18	0
18	4
18	5
18	6
18	7
18	8
18	5
18	17
18	18
18	27
18	28
18	29
18	30
18	13
18	109
18	110
18	111
18	112
18	113
18	18
18	114
18	115
18	116
18	117
18	118
18	119
18	120
18	10
18	11
18	15
18	15
18	4
18	6
18	16
18	17
18	18
18	13
18	10
18	19
18	3
18	20
18	21
18	22
18	23
18	24
18	25
18	8
18	26
19	0
19	0
19	4
19	5
19	6
19	7
19	8
19	4
19	19
19	3
19	16
19	31
19	32
19	15
19	15
19	15
19	15
19	15
19	15
19	15
19	15
19	15
19	15
19	15
19	15
19	15
19	15
19	15
19	15
19	15
19	15
19	15
19	15
19	19
19	121
19	122
19	123
19	124
19	125
19	126
19	127
19	10
19	11
19	15
19	15
19	4
19	6
19	16
19	17
19	18
19	13
19	10
19	19
19	3
19	20
19	21
19	22
19	23
19	24
19	25
19	8
19	26
20	0
20	0
20	4
20	5
20	6
20	7
20	8
20	7
20	20
20	21
20	23
20	22
20	20
20	128
20	129
20	130
20	131
20	132
20	133
20	134
20	10
20	11
20	15
20	15
20	4
20	6
20	16
20	17
20	18
20	13
20	10
20	19
20	3
20	20
20	21
20	22
20	23
20	24
20	25
20	8
20	26
21	0
21	0
21	4
21	5
21	6
21	7
21	8
21	7
21	20
21	21
21	23
21	22
21	10
21	11
21	15
21	15
21	4
21	6
21	16
21	17
21	18
21	13
21	10
21	19
21	3
21	20
21	21
21	22
21	23
21	24
21	25
21	8
21	26
22	0
22	0
22	4
22	5
22	6
22	7
22	8
22	7
22	20
22	21
22	23
22	22
22	10
22	11
22	15
22	15
22	4
22	6
22	16
22	17
22	18
22	13
22	10
22	19
22	3
22	20
22	21
22	22
22	23
22	24
22	25
22	8
22	26
23	0
23	0
23	4
23	5
23	6
23	7
23	8
23	7
23	20
23	21
23	23
23	22
23	10
23	11
23	15
23	15
23	4
23	6
23	16
23	17
23	18
23	13
23	10
23	19
23	3
23	20
23	21
23	22
23	23
23	24
23	25
23	8
23	26
24	0
24	0
24	4
24	5
24	6
24	7
24	8
24	8
24	25
24	61
24	24
24	62
24	26
24	63
24	15
24	135
24	136
24	137
24	138
24	139
24	140
24	141
24	142
24	143
24	144
24	145
24	146
24	147
24	148
24	149
24	150
24	151
24	152
24	153
24	154
24	155
24	156
24	157
24	158
24	159
24	160
24	24
24	161
24	162
24	163
24	164
24	165
24	166
24	167
24	24
24	168
24	169
24	170
24	171
24	172
24	173
24	174
24	10
24	11
24	15
24	15
24	4
24	6
24	16
24	17
24	18
24	13
24	10
24	19
24	3
24	20
24	21
24	22
24	23
24	24
24	25
24	8
24	26
25	0
25	0
25	4
25	5
25	6
25	7
25	8
25	8
25	25
25	61
25	24
25	62
25	26
25	63
25	175
25	176
25	177
25	178
25	10
25	11
25	15
25	15
25	4
25	6
25	16
25	17
25	18
25	13
25	10
25	19
25	3
25	20
25	21
25	22
25	23
25	24
25	25
25	8
25	26
26	0
26	0
26	4
26	5
26	6
26	7
26	8
26	8
26	25
26	61
26	24
26	62
26	26
26	63
26	179
26	180
26	181
26	10
26	11
26	15
26	15
26	4
26	6
26	16
26	17
26	18
26	13
26	10
26	19
26	3
26	20
26	21
26	22
26	23
26	24
26	25
26	8
26	26
27	0
27	0
27	4
27	5
27	6
27	7
27	8
27	5
27	17
27	18
27	27
27	28
27	29
27	30
27	13
27	182
27	183
27	10
27	11
27	15
27	15
27	4
27	6
27	16
27	17
27	18
27	13
27	10
27	19
27	3
27	20
27	21
27	22
27	23
27	24
27	25
27	8
27	26
28	0
28	0
28	4
28	5
28	6
28	7
28	8
28	5
28	17
28	18
28	27
28	28
28	29
28	30
28	13
28	184
28	185
28	186
28	187
28	188
28	28
28	189
28	190
28	191
28	192
28	10
28	11
28	15
28	15
28	4
28	6
28	16
28	17
28	18
28	13
28	10
28	19
28	3
28	20
28	21
28	22
28	23
28	24
28	25
28	8
28	26
29	0
29	0
29	4
29	5
29	6
29	7
29	8
29	5
29	17
29	18
29	27
29	28
29	29
29	30
29	13
29	193
29	194
29	195
29	196
29	197
29	29
29	198
29	199
29	200
29	10
29	11
29	15
29	15
29	4
29	6
29	16
29	17
29	18
29	13
29	10
29	19
29	3
29	20
29	21
29	22
29	23
29	24
29	25
29	8
29	26
30	0
30	0
30	4
30	5
30	6
30	7
30	8
30	5
30	17
30	18
30	27
30	28
30	29
30	30
30	13
30	201
30	202
30	203
30	204
30	205
30	30
30	206
30	207
30	208
30	209
30	10
30	11
30	15
30	15
30	4
30	6
30	16
30	17
30	18
30	13
30	10
30	19
30	3
30	20
30	21
30	22
30	23
30	24
30	25
30	8
30	26
31	0
31	0
31	4
31	5
31	6
31	7
31	8
31	4
31	19
31	3
31	16
31	31
31	32
31	10
31	11
31	15
31	15
31	4
31	6
31	16
31	17
31	18
31	13
31	10
31	19
31	3
31	20
31	21
31	22
31	23
31	24
31	25
31	8
31	26
32	0
32	0
32	4
32	5
32	6
32	7
32	8
32	4
32	19
32	3
32	16
32	31
32	32
32	210
32	211
32	212
32	213
32	214
32	215
32	216
32	217
32	218
32	219
32	10
32	11
32	15
32	15
32	4
32	6
32	16
32	17
32	18
32	13
32	10
32	19
32	3
32	20
32	21
32	22
32	23
32	24
32	25
32	8
32	26
33	0
33	0
33	4
33	5
33	6
33	7
33	8
33	4
33	19
33	3
33	16
33	31
33	32
33	10
33	11
33	15
33	15
33	4
33	6
33	16
33	17
33	18
33	13
33	10
33	19
33	3
33	20
33	21
33	22
33	23
33	24
33	25
33	8
33	26
34	0
34	0
34	4
34	5
34	6
34	7
34	8
34	5
34	17
34	18
34	27
34	28
34	29
34	30
34	13
34	5
34	220
34	221
34	222
34	223
34	224
34	225
34	226
34	227
34	228
34	5
34	10
34	11
34	15
34	15
34	4
34	6
34	16
34	17
34	18
34	13
34	10
34	19
34	3
34	20
34	21
34	22
34	23
34	24
34	25
34	8
34	26
35	0
35	0
35	4
35	5
35	6
35	7
35	8
35	5
35	17
35	18
35	27
35	28
35	29
35	30
35	13
35	5
35	5
35	10
35	11
35	15
35	15
35	4
35	6
35	16
35	17
35	18
35	13
35	10
35	19
35	3
35	20
35	21
35	22
35	23
35	24
35	25
35	8
35	26
36	0
36	0
36	4
36	5
36	6
36	7
36	8
36	5
36	17
36	18
36	27
36	28
36	29
36	30
36	13
36	5
36	5
36	10
36	11
36	15
36	15
36	4
36	6
36	16
36	17
36	18
36	13
36	10
36	19
36	3
36	20
36	21
36	22
36	23
36	24
36	25
36	8
36	26
37	0
37	0
37	4
37	5
37	6
37	7
37	8
37	5
37	17
37	18
37	27
37	28
37	29
37	30
37	13
37	5
37	5
37	10
37	11
37	15
37	15
37	4
37	6
37	16
37	17
37	18
37	13
37	10
37	19
37	3
37	20
37	21
37	22
37	23
37	24
37	25
37	8
37	26
38	0
38	0
38	4
38	5
38	6
38	7
38	8
38	5
38	17
38	18
38	27
38	28
38	29
38	30
38	13
38	5
38	5
38	10
38	11
38	15
38	15
38	4
38	6
38	16
38	17
38	18
38	13
38	10
38	19
38	3
38	20
38	21
38	22
38	23
38	24
38	25
38	8
38	26
39	0
39	0
39	4
39	5
39	6
39	7
39	8
39	5
39	17
39	18
39	27
39	28
39	29
39	30
39	13
39	34
39	35
39	36
39	37
39	38
39	5
39	229
39	230
39	231
39	232
39	10
39	11
39	15
39	15
39	4
39	6
39	16
39	17
39	18
39	13
39	10
39	19
39	3
39	20
39	21
39	22
39	23
39	24
39	25
39	8
39	26
40	0
40	0
40	4
40	5
40	6
40	7
40	8
40	5
40	17
40	18
40	27
40	28
40	29
40	30
40	13
40	34
40	35
40	36
40	37
40	38
40	5
40	233
40	234
40	235
40	236
40	10
40	11
40	15
40	15
40	4
40	6
40	16
40	17
40	18
40	13
40	10
40	19
40	3
40	20
40	21
40	22
40	23
40	24
40	25
40	8
40	26
41	0
41	0
41	4
41	5
41	6
41	7
41	8
41	5
41	17
41	18
41	27
41	28
41	29
41	30
41	13
41	34
41	35
41	36
41	37
41	38
41	5
41	237
41	238
41	239
41	240
41	10
41	11
41	15
41	15
41	4
41	6
41	16
41	17
41	18
41	13
41	10
41	19
41	3
41	20
41	21
41	22
41	23
41	24
41	25
41	8
41	26
42	0
42	0
42	4
42	5
42	6
42	7
42	8
42	5
42	17
42	18
42	27
42	28
42	29
42	30
42	13
42	34
42	35
42	36
42	37
42	38
42	5
42	241
42	242
42	243
42	244
42	10
42	11
42	15
42	15
42	4
42	6
42	16
42	17
42	18
42	13
42	10
42	19
42	3
42	20
42	21
42	22
42	23
42	24
42	25
42	8
42	26
43	0
43	0
43	4
43	5
43	6
43	7
43	8
43	6
43	245
43	246
43	247
43	248
43	249
43	250
43	251
43	252
43	253
43	254
43	6
43	12
43	6
43	1
43	6
43	14
43	6
43	53
43	6
43	54
43	6
43	255
43	256
43	257
43	258
43	259
43	10
43	11
43	15
43	15
43	4
43	6
43	16
43	17
43	18
43	13
43	10
43	19
43	3
43	20
43	21
43	22
43	23
43	24
43	25
43	8
43	26
44	0
44	0
44	4
44	5
44	6
44	7
44	8
44	6
44	260
44	261
44	262
44	263
44	264
44	265
44	266
44	267
44	268
44	269
44	6
44	12
44	6
44	1
44	6
44	14
44	6
44	53
44	6
44	54
44	6
44	270
44	271
44	272
44	273
44	274
44	10
44	11
44	15
44	15
44	4
44	6
44	16
44	17
44	18
44	13
44	10
44	19
44	3
44	20
44	21
44	22
44	23
44	24
44	25
44	8
44	26
45	0
45	0
45	4
45	5
45	6
45	7
45	8
45	6
45	275
45	276
45	277
45	278
45	279
45	280
45	281
45	282
45	283
45	284
45	6
45	12
45	6
45	1
45	6
45	14
45	6
45	53
45	6
45	54
45	6
45	285
45	286
45	287
45	288
45	289
45	10
45	11
45	15
45	15
45	4
45	6
45	16
45	17
45	18
45	13
45	10
45	19
45	3
45	20
45	21
45	22
45	23
45	24
45	25
45	8
45	26
46	0
46	0
46	4
46	5
46	6
46	7
46	8
46	6
46	290
46	291
46	292
46	293
46	294
46	295
46	296
46	297
46	298
46	299
46	6
46	12
46	6
46	1
46	6
46	14
46	6
46	53
46	6
46	54
46	6
46	300
46	301
46	302
46	303
46	304
46	10
46	11
46	15
46	15
46	4
46	6
46	16
46	17
46	18
46	13
46	10
46	19
46	3
46	20
46	21
46	22
46	23
46	24
46	25
46	8
46	26
47	0
47	0
47	4
47	5
47	6
47	7
47	8
47	6
47	305
47	306
47	307
47	308
47	309
47	310
47	311
47	312
47	313
47	314
47	6
47	12
47	6
47	1
47	6
47	14
47	6
47	53
47	6
47	54
47	6
47	315
47	316
47	317
47	318
47	319
47	10
47	11
47	15
47	15
47	4
47	6
47	16
47	17
47	18
47	13
47	10
47	19
47	3
47	20
47	21
47	22
47	23
47	24
47	25
47	8
47	26
48	0
48	0
48	4
48	5
48	6
48	7
48	8
48	6
48	320
48	321
48	322
48	323
48	324
48	325
48	326
48	327
48	328
48	329
48	6
48	12
48	6
48	1
48	6
48	14
48	6
48	53
48	6
48	54
48	6
48	330
48	331
48	332
48	333
48	334
48	10
48	11
48	15
48	15
48	4
48	6
48	16
48	17
48	18
48	13
48	10
48	19
48	3
48	20
48	21
48	22
48	23
48	24
48	25
48	8
48	26
49	0
49	0
49	4
49	5
49	6
49	7
49	8
49	6
49	335
49	336
49	337
49	338
49	339
49	340
49	341
49	342
49	343
49	344
49	6
49	12
49	6
49	1
49	6
49	14
49	6
49	53
49	6
49	54
49	6
49	345
49	346
49	347
49	348
49	349
49	10
49	11
49	15
49	15
49	4
49	6
49	16
49	17
49	18
49	13
49	10
49	19
49	3
49	20
49	21
49	22
49	23
49	24
49	25
49	8
49	26
50	0
50	0
50	4
50	5
50	6
50	7
50	8
50	6
50	350
50	351
50	352
50	353
50	354
50	355
50	356
50	357
50	358
50	359
50	6
50	12
50	6
50	1
50	6
50	14
50	6
50	53
50	6
50	54
50	6
50	360
50	361
50	362
50	363
50	364
50	10
50	11
50	15
50	15
50	4
50	6
50	16
50	17
50	18
50	13
50	10
50	19
50	3
50	20
50	21
50	22
50	23
50	24
50	25
50	8
50	26
51	0
51	0
51	4
51	5
51	6
51	7
51	8
51	6
51	365
51	366
51	367
51	368
51	369
51	370
51	371
51	372
51	373
51	374
51	6
51	12
51	6
51	1
51	6
51	14
51	6
51	53
51	6
51	54
51	6
51	375
51	376
51	377
51	378
51	379
51	10
51	11
51	15
51	15
51	4
51	6
51	16
51	17
51	18
51	13
51	10
51	19
51	3
51	20
51	21
51	22
51	23
51	24
51	25
51	8
51	26
52	0
52	0
52	4
52	5
52	6
52	7
52	8
52	6
52	380
52	381
52	382
52	383
52	384
52	385
52	386
52	387
52	388
52	389
52	6
52	12
52	6
52	1
52	6
52	14
52	6
52	53
52	6
52	54
52	6
52	390
52	391
52	392
52	393
52	394
52	10
52	11
52	15
52	15
52	4
52	6
52	16
52	17
52	18
52	13
52	10
52	19
52	3
52	20
52	21
52	22
52	23
52	24
52	25
52	8
52	26
53	0
53	0
53	4
53	5
53	6
53	7
53	8
53	6
53	6
53	10
53	11
53	15
53	15
53	4
53	6
53	16
53	17
53	18
53	13
53	10
53	19
53	3
53	20
53	21
53	22
53	23
53	24
53	25
53	8
53	26
54	0
54	0
54	4
54	5
54	6
54	7
54	8
54	6
54	395
54	6
54	10
54	11
54	15
54	15
54	4
54	6
54	16
54	17
54	18
54	13
54	10
54	19
54	3
54	20
54	21
54	22
54	23
54	24
54	25
54	8
54	26
55	0
55	0
55	4
55	5
55	6
55	7
55	8
55	6
55	396
55	397
55	398
55	399
55	400
55	401
55	402
55	403
55	404
55	405
55	6
55	12
55	6
55	1
55	6
55	14
55	6
55	53
55	6
55	54
55	6
55	406
55	407
55	408
55	409
55	410
55	10
55	11
55	15
55	15
55	4
55	6
55	16
55	17
55	18
55	13
55	10
55	19
55	3
55	20
55	21
55	22
55	23
55	24
55	25
55	8
55	26
56	0
56	0
56	4
56	5
56	6
56	7
56	8
56	6
56	411
56	412
56	413
56	414
56	415
56	416
56	417
56	418
56	419
56	420
56	6
56	12
56	6
56	1
56	6
56	14
56	6
56	53
56	6
56	54
56	6
56	421
56	422
56	423
56	424
56	425
56	10
56	11
56	15
56	15
56	4
56	6
56	16
56	17
56	18
56	13
56	10
56	19
56	3
56	20
56	21
56	22
56	23
56	24
56	25
56	8
56	26
57	0
57	0
57	4
57	5
57	6
57	7
57	8
57	6
57	426
57	427
57	428
57	429
57	430
57	431
57	432
57	433
57	434
57	435
57	6
57	12
57	6
57	1
57	6
57	14
57	6
57	53
57	6
57	54
57	6
57	436
57	437
57	438
57	439
57	440
57	10
57	11
57	15
57	15
57	4
57	6
57	16
57	17
57	18
57	13
57	10
57	19
57	3
57	20
57	21
57	22
57	23
57	24
57	25
57	8
57	26
58	0
58	0
58	4
58	5
58	6
58	7
58	8
58	6
58	441
58	442
58	443
58	444
58	445
58	446
58	447
58	448
58	449
58	450
58	6
58	12
58	6
58	1
58	6
58	14
58	6
58	53
58	6
58	54
58	6
58	451
58	452
58	453
58	454
58	455
58	10
58	11
58	15
58	15
58	4
58	6
58	16
58	17
58	18
58	13
58	10
58	19
58	3
58	20
58	21
58	22
58	23
58	24
58	25
58	8
58	26
59	0
59	0
59	4
59	5
59	6
59	7
59	8
59	6
59	456
59	457
59	458
59	459
59	460
59	461
59	462
59	463
59	464
59	465
59	6
59	12
59	6
59	1
59	6
59	14
59	6
59	53
59	6
59	54
59	6
59	466
59	467
59	468
59	469
59	470
59	10
59	11
59	15
59	15
59	4
59	6
59	16
59	17
59	18
59	13
59	10
59	19
59	3
59	20
59	21
59	22
59	23
59	24
59	25
59	8
59	26
61	0
61	0
61	4
61	5
61	6
61	7
61	8
61	8
61	25
61	61
61	24
61	62
61	26
61	63
61	26
61	10
61	11
61	15
61	15
61	4
61	6
61	16
61	17
61	18
61	13
61	10
61	19
61	3
61	20
61	21
61	22
61	23
61	24
61	25
61	8
61	26
62	0
62	0
62	4
62	5
62	6
62	7
62	8
62	8
62	25
62	61
62	24
62	62
62	26
62	63
62	26
62	10
62	11
62	15
62	15
62	4
62	6
62	16
62	17
62	18
62	13
62	10
62	19
62	3
62	20
62	21
62	22
62	23
62	24
62	25
62	8
62	26
63	0
63	0
63	4
63	5
63	6
63	7
63	8
63	8
63	25
63	61
63	24
63	62
63	26
63	63
63	471
63	472
63	473
63	10
63	11
63	15
63	15
63	4
63	6
63	16
63	17
63	18
63	13
63	10
63	19
63	3
63	20
63	21
63	22
63	23
63	24
63	25
63	8
63	26
65	0
65	0
65	4
65	5
65	6
65	7
65	8
65	8
65	25
65	61
65	24
65	62
65	26
65	63
65	179
65	180
65	474
65	10
65	11
65	15
65	15
65	4
65	6
65	16
65	17
65	18
65	13
65	10
65	19
65	3
65	20
65	21
65	22
65	23
65	24
65	25
65	8
65	26
77	0
77	0
77	4
77	5
77	6
77	7
77	8
77	77
77	78
77	79
77	80
77	81
77	82
77	83
77	84
77	85
77	86
77	10
77	11
77	15
77	15
77	4
77	6
77	16
77	17
77	18
77	13
77	10
77	19
77	3
77	20
77	21
77	22
77	23
77	24
77	25
77	8
77	26
78	0
78	0
78	4
78	5
78	6
78	7
78	8
78	77
78	78
78	79
78	80
78	81
78	82
78	83
78	84
78	85
78	86
78	10
78	11
78	15
78	15
78	4
78	6
78	16
78	17
78	18
78	13
78	10
78	19
78	3
78	20
78	21
78	22
78	23
78	24
78	25
78	8
78	26
79	0
79	0
79	4
79	5
79	6
79	7
79	8
79	77
79	78
79	79
79	80
79	81
79	82
79	83
79	84
79	85
79	86
79	79
79	475
79	476
79	10
79	11
79	15
79	15
79	4
79	6
79	16
79	17
79	18
79	13
79	10
79	19
79	3
79	20
79	21
79	22
79	23
79	24
79	25
79	8
79	26
80	0
80	0
80	4
80	5
80	6
80	7
80	8
80	77
80	78
80	79
80	80
80	81
80	82
80	83
80	84
80	85
80	86
80	10
80	11
80	15
80	15
80	4
80	6
80	16
80	17
80	18
80	13
80	10
80	19
80	3
80	20
80	21
80	22
80	23
80	24
80	25
80	8
80	26
81	0
81	0
81	4
81	5
81	6
81	7
81	8
81	77
81	78
81	79
81	80
81	81
81	82
81	83
81	84
81	85
81	86
81	81
81	477
81	478
81	10
81	11
81	15
81	15
81	4
81	6
81	16
81	17
81	18
81	13
81	10
81	19
81	3
81	20
81	21
81	22
81	23
81	24
81	25
81	8
81	26
82	0
82	0
82	4
82	5
82	6
82	7
82	8
82	77
82	78
82	79
82	80
82	81
82	82
82	83
82	84
82	85
82	86
82	82
82	479
82	480
82	481
82	10
82	11
82	15
82	15
82	4
82	6
82	16
82	17
82	18
82	13
82	10
82	19
82	3
82	20
82	21
82	22
82	23
82	24
82	25
82	8
82	26
83	0
83	0
83	4
83	5
83	6
83	7
83	8
83	77
83	78
83	79
83	80
83	81
83	82
83	83
83	84
83	85
83	86
83	83
83	482
83	483
83	484
83	10
83	11
83	15
83	15
83	4
83	6
83	16
83	17
83	18
83	13
83	10
83	19
83	3
83	20
83	21
83	22
83	23
83	24
83	25
83	8
83	26
84	0
84	0
84	4
84	5
84	6
84	7
84	8
84	77
84	78
84	79
84	80
84	81
84	82
84	83
84	84
84	85
84	86
84	84
84	485
84	486
84	487
84	10
84	11
84	15
84	15
84	4
84	6
84	16
84	17
84	18
84	13
84	10
84	19
84	3
84	20
84	21
84	22
84	23
84	24
84	25
84	8
84	26
85	0
85	0
85	4
85	5
85	6
85	7
85	8
85	77
85	78
85	79
85	80
85	81
85	82
85	83
85	84
85	85
85	86
85	10
85	11
85	15
85	15
85	4
85	6
85	16
85	17
85	18
85	13
85	10
85	19
85	3
85	20
85	21
85	22
85	23
85	24
85	25
85	8
85	26
86	0
86	0
86	4
86	5
86	6
86	7
86	8
86	77
86	78
86	79
86	80
86	81
86	82
86	83
86	84
86	85
86	86
86	10
86	11
86	15
86	15
86	4
86	6
86	16
86	17
86	18
86	13
86	10
86	19
86	3
86	20
86	21
86	22
86	23
86	24
86	25
86	8
86	26
87	0
87	0
87	4
87	5
87	6
87	7
87	8
87	11
87	488
87	489
87	10
87	11
87	15
87	15
87	4
87	6
87	16
87	17
87	18
87	13
87	10
87	19
87	3
87	20
87	21
87	22
87	23
87	24
87	25
87	8
87	26
88	0
88	0
88	4
88	5
88	6
88	7
88	8
88	11
88	490
88	491
88	10
88	11
88	15
88	15
88	4
88	6
88	16
88	17
88	18
88	13
88	10
88	19
88	3
88	20
88	21
88	22
88	23
88	24
88	25
88	8
88	26
89	0
89	0
89	4
89	5
89	6
89	7
89	8
89	4
89	19
89	3
89	16
89	31
89	32
89	16
89	16
89	10
89	11
89	15
89	15
89	4
89	6
89	16
89	17
89	18
89	13
89	10
89	19
89	3
89	20
89	21
89	22
89	23
89	24
89	25
89	8
89	26
90	0
90	0
90	4
90	5
90	6
90	7
90	8
90	4
90	19
90	3
90	16
90	31
90	32
90	16
90	492
90	493
90	494
90	495
90	16
90	10
90	11
90	15
90	15
90	4
90	6
90	16
90	17
90	18
90	13
90	10
90	19
90	3
90	20
90	21
90	22
90	23
90	24
90	25
90	8
90	26
91	0
91	0
91	4
91	5
91	6
91	7
91	8
91	4
91	19
91	3
91	16
91	31
91	32
91	16
91	16
91	10
91	11
91	15
91	15
91	4
91	6
91	16
91	17
91	18
91	13
91	10
91	19
91	3
91	20
91	21
91	22
91	23
91	24
91	25
91	8
91	26
92	0
92	0
92	4
92	5
92	6
92	7
92	8
92	4
92	19
92	3
92	16
92	31
92	32
92	16
92	16
92	10
92	11
92	15
92	15
92	4
92	6
92	16
92	17
92	18
92	13
92	10
92	19
92	3
92	20
92	21
92	22
92	23
92	24
92	25
92	8
92	26
93	0
93	0
93	4
93	5
93	6
93	7
93	8
93	4
93	19
93	3
93	16
93	31
93	32
93	16
93	16
93	10
93	11
93	15
93	15
93	4
93	6
93	16
93	17
93	18
93	13
93	10
93	19
93	3
93	20
93	21
93	22
93	23
93	24
93	25
93	8
93	26
94	0
94	0
94	4
94	5
94	6
94	7
94	8
94	4
94	19
94	3
94	16
94	31
94	32
94	89
94	90
94	91
94	92
94	93
94	16
94	496
94	497
94	498
94	10
94	11
94	15
94	15
94	4
94	6
94	16
94	17
94	18
94	13
94	10
94	19
94	3
94	20
94	21
94	22
94	23
94	24
94	25
94	8
94	26
95	0
95	0
95	4
95	5
